comment_id,user_nickname,content,agree_count,mark,gmt_modified
6988173,学员06bbkada59537459878393740,"罗老师授课条理清晰，重点明确，对同学既热情又严格，课堂内容充实，简单明了,使学生能够轻轻松松掌握知识，上课时非常幽默风趣，讲课非常有水平，很细心，非常负责任。罗老师也会认真答疑，重视同学们的遇到的难题，对同学们提出的问题能够详尽的解答，态度和蔼，十分有耐心。
总而言之，罗老师讲得太好了！",0,5.0,1718615932049
6995233,mooc16590734145575300,老师讲的特别细致，每个知识点都讲到了，而且讲的特别好，特别容易理解。特喜欢喜欢。,0,5.0,1718614346611
6992074,mooc11725485706892966,软件使用很方便，广告少，课堂视频清晰，方便复习，板面整洁，老师讲解耐心细致，很有帮助,0,5.0,1718595255030
6989945,mooc12829118494199904,讲得很棒，很有帮助,0,5.0,1718538695013
6991839,学员1599kada2820903962555801,挺好的，学到了爬虫,0,5.0,1718525099516
6988795,此用户未设置,教学质量很好，讲的通俗易懂,0,5.0,1718512833428
6990282,mooc11035641878605873,好，受益匪浅,0,5.0,1718347086078
6986299,mooc12893825611462046,非常好的课程，老师讲的超级好！！,0,5.0,1718345617121
6979139,15272240961,非常好的一门课程,0,5.0,1718282032843
6980964,zs瑶瑶瑶,目前的体验感还行,0,5.0,1718256885066
6981935,mooc19857338484359697,老师讲得很认真,0,5.0,1718254245173
6977915,幻灭行者,课程质量非常好,0,5.0,1718252675137
6977914,比尔盖茨向你敬酒,教会了我几乎所有python知识,0,5.0,1718252188416
6983734,学员d839kada119053427185704009,这节课教会了我很多新知识 让我受益匪浅,0,5.0,1718208376605
6977764,mooc19917680331640229,老师的讲解非常到位，很好地满足了学生的需求。,0,5.0,1718205726278
6976727,学员524akada91620485534246678,老师讲得好好。,0,5.0,1718203253238
6982735,mooc19914870107771234,"1、教学重难点突出，板书清晰有条理。教学步骤设计合理，由浅入深，循序渐进。
　　2、教师基本功扎实，知识讲解准确，教学设计合理，始终以学生为主体，自主学习，小组交流讨论，上台交流展示等形式，师生配合默契，取得了较好的学习效果。
　　3、教师教态自然，语调亲切，并不断鼓励学生，充分发挥学生的主体作用。使学生在和谐融洽的课堂氛围中学习，推进了知识的掌握和智力的发展，达到了良好的教学效果。",0,5.0,1718202496463
6982729,学员ad59kada47545802960604638,棒棒棒很棒特别棒,0,5.0,1718200916134
6979763,mooc19803625822571175,老师讲的很好，每个知识点都讲得很透彻，作为新手，感觉很清晰，特别是案例是一个完整的案例贯穿整个知识路线，比其他老师知识蜻蜓点水式的讲解好的不是一点半点，给老师点赞。,0,5.0,1718200527176
6981362,南华大学王冠霖,老师讲课好有意思，老师好厉害,0,5.0,1718153516103
6975180,mooc5069874146565342,好好好好好好好,0,5.0,1718090593746
6972124,逸杯雪碧,非常好 孩子很爱看 非常有用 孩子看了直接拿下python,0,5.0,1718080796977
6969046,mooc12811953537115044,非常非常棒的课程！,0,5.0,1718072172100
6972960,戴俊壕,课堂活跃，思路清晰,0,5.0,1718060402604
6973908,kada138881878001506164,课程设计非常满意,0,5.0,1718016946358
6972845,昪0314,非常好！老师讲得也非常清楚！,0,5.0,1718014130255
6975882,vsluan,没学之前觉得代码，爬虫是很无趣的东西，但是老师讲的真的很生动形象，知识点讲解也很透彻，让我一点点喜欢上了可视化，自己做出图表的时候很开心！很好的课程！！！,0,5.0,1718013946442
6973893,mooc11320784840458616,内容丰富，思路清晰,0,5.0,1718012276412
6969849,mooc162877244609339498,我非常推荐这门Python数据爬虫与可视化网课，它不仅让我获得了丰富的知识和技能，还提升了我的竞争力和职业发展前景。希望更多的人能够加入这门课程，一起探索数据科学的奥妙！,0,5.0,1718012031017
6975877,Mk1211318971287514360,很不错，通过这门课学到了很多,0,5.0,1718012013849
6972837,滚累了休息一下,python数据爬去是一门兼具实用和观赏性的课程，在课程中我们能学到python的基础使用方法，为以后的学习与工作打下坚实的基础。是大学生活中不可或缺的课程，尽管有一定难度，但是在老师的讲解下也能理解与运用，欢迎大家学习！,0,5.0,1718011130711
6971902,mooc11145700620807624,课程非常新颖，有一定的难度，但是老师讲解的非常仔细，易懂。学习计算机让我了解新世界。,0,5.0,1718011057403
6970860,老师我是丫鬟吗,非常实用！快来学啊！,0,5.0,1718011026717
6971900,xyq淇,这门课程真的好棒，很适合我们自学或是课后查漏补缺，老师真的用心了,0,5.0,1718010905659
6971894,冷酷总裁夺命妻,非常有用，提升了我的智商,0,5.0,1718009708418
6971886,mooc11327492944510245,"掌握爬虫技术后,你会看到很多不同风景,在你使用爬虫爬取数据的过程中,你会感到非常好玩儿,相信我,这种趣味性和好奇心,会让你有深入学习Python的动力。",0,5.0,1718008553313
6975863,周驰翔20234810824,很好的课程,0,5.0,1718008451598
6969837,钰哈哈zzz,炒鸡好！！！,0,5.0,1718008344499
6970755,学员1419kada73636019932961237,老师教的超级超级好，非常全面！很喜欢！,0,5.0,1717948133132
6973562,Kachine鱼,非常好看！,0,5.0,1717863517271
6966551,学员84f9kada126905935386010532,老师课程细致，讲解详细，尤其是讲解爬虫，pandas的时候，很详细。,0,5.0,1717315078277
6963520,学员7a79kada136321682456164842,老师讲课生动形象，课程内容环环相扣，层层递进，是一门有趣且实用的课程,0,5.0,1717300482945
6962459,医卓04吴智锋,老师超级温柔细心，讲的内容也全是干货，干到没有一滴水，无敌好课,0,5.0,1717244627592
6963388,努力生活的小柴胡,"NICE,NICE,NICE!",0,5.0,1717225363429
6961362,学员deeakada99051619844620843,超棒的课，学到了很多有用的知识！,0,5.0,1717216273385
6966349,云͜深͜,非常好老师，使我python旋转,0,5.0,1717214490377
6960369,mooc13392175926084594,好，很有意义,0,4.0,1717213728090
6963353,mooc174531259156894271,学到了很多有用的知识，老师教了我们写简单的代码与如何写网络爬虫。,0,5.0,1717213678833
6961272,mooc18928079813410525,很好非常好,0,5.0,1717157749621
6940006,mooc179617347440238114,"666666
",0,5.0,1716652952589
6932784,学员565akada19031757484960615,感觉还不错,0,5.0,1716258503895
6898548,mooc12088595587822943,内容非常详细，讲解也比较通俗易懂,0,5.0,1714287725717
6866518,乐正龙牙k1297395501426279482,非常好的学习体验,0,5.0,1713110015703
6839740,mooc110526416172462098,"很想学会这门课
",0,5.0,1711725240917
6841709,卟云,很不错的课程，都能听得懂。,0,5.0,1711708362531
6841370,冷眸k1297395492466215328,老师讲课生动形象，通俗易懂！,0,5.0,1711533760246
6835699,mooc11740465244200625,这个Python课程确实可以，老师讲的非常清楚，通俗易懂，非常值得推荐，大家对Python感兴趣的值得一看！,0,5.0,1711349546006
6831731,mooc13406951648246989,老师讲课非常生动形象，激起了我对python的兴趣，学习python对于数据调研和分析很有帮助，对临床医学具有重要意义。,0,5.0,1711348611367
6838696,mooc174531208733203466,学习pathon，对于临床专业学生来说，可以多学习一门技能，还可以对于我们以后数据收集等有重要的作用。,0,5.0,1711348558978
6835697,mooc11915189604458871,学习Python能够活跃我的头脑，提高我网络工作效率，我也感受到了Python的巨大的应用价值，老师教学也很用心，教学能力也很好。,0,5.0,1711348546841
6834733,蔡芷樱,Python课程的学习内容非常丰富和全面。课程从基础的语法和语义开始讲解，逐渐深入。通过这门课程的学习，我对Python语言的各个方面有了更加深入的了解。课程内容的设置合理，循序渐进，使我能够逐步掌握Python的知识。,0,5.0,1711348494187
6831728,lluisin,学习python语言对临床医生用处颇多，可视化学习与老师的讲解也面面俱到，对于以后的数据采集十分有用。,0,5.0,1711348451232
6836736,創霖,"老师特别棒，即使身为电脑小白，通过老师的讲解，我对电脑Python课程产生了浓厚的兴趣,也知道这门课程对我们临床医学的帮助，爬虫与数据处理使医生这个职业更加贴近大数据时代",0,5.0,1711348449242
6835694,欢夜,"对于我这个零基础的人，自从我学习了之后，我已经会了一些python操作,让我对未来充满了信心！",0,5.0,1711348426640
6832673,希k12173797812406771756,Python学着很有用，提高办公效率。,0,5.0,1711348424532
6836734,刻苦钻研模式,老师讲课思路清晰，浅显易懂。能很好帮助新手学好Python，并具备一定的使用Python做数据处理的能力,0,5.0,1711348399433
6835693,mooc11742009000417613,很好的课程，在大学期间非常有帮助。,0,5.0,1711348389808
6835692,学员e548kada130021098846786348,老师平易近人，幽默风趣，课上的很开心，而且我们也可以通过这门课学到一些对我们有用的东西,0,5.0,1711348384846
6832671,仰望星空k12163667411591511069,python对医学生受益匪浅，值得深入学习,0,5.0,1711348377032
6832670,付子康无需多言,可以，非常认可，拓宽了我学习的思路，用Python找文献非常方便,0,5.0,1711348371540
6832669,mooc11915226986934517,老师讲课风趣幽默，引人入胜；计算机的运用能力对于当代的我们每一个人都至关重要，这门课将对我们未来的科研道路添砖加瓦,0,5.0,1711348368230
6838691,嗯哼嗯哼12345,"老师的Python课程非常出色！内容丰富实用，讲解清晰易懂，注重实战，能帮助我们迅速掌握Python编程技能，对医学生的帮助也超级大！
",0,5.0,1711348357568
6835691,陈憨憨ct,非常好的课程，老师授课过程逻辑清晰，引人入胜，带我进入了从没有接触过的电脑领域，却不会让人感到枯燥。,0,5.0,1711348355376
6837673,mooc174530899377684678,学习这门课程对我们医学生非常有帮助，我们可以利用学到的知识获取数据，分析数据，受益匪浅,0,5.0,1711348329263
6831726,mooc11915280884596750,李老师的教学事无巨细，而且十分生动，使我一个爬虫小白也能很好的理解它的内容和操作。,0,5.0,1711348325481
6833695,学员b8dakada11828485264348898,非常有用，可以在各大网站爬取信息,0,5.0,1711348317350
6838690,蛋卷基金,作为一门非计算机专业的计算机课，含金量高，教的东西很有实用性,0,5.0,1711348311567
6834730,空调修理工管田将晖,老师讲课生动有趣，逻辑清晰，带动同学们积极思考，对于同学们今后的科研有很大的帮助！,0,5.0,1711348310868
6833694,朱睿智是美女,老师讲课很好，说话标准，然后把抽象的内容拆分非常好，感觉能从这堂课程中学到非常多的东西！,0,5.0,1711348300553
6837671,WIXHT,我觉得大大的哟西,0,5.0,1711348141537
6835688,牢大肘击一切,老师很有耐心!,0,5.0,1711348085516
6831724,mooc11915059710624042,很有用，受益良多，电脑小白轻松入门,0,5.0,1711348081487
6834515,mooc102308078106457648,非常好，很不错,0,5.0,1711207345479
6836450,。k1265597247039150023,老师讲的非常好，使知识进入我的大脑,0,5.0,1711175467341
6831455,学员852akada101006158125206638,非常好，老师讲得很仔细,0,5.0,1711174438215
6834440,stormk1296431910073881812,老师讲得很详细，很容易让人听懂,0,5.0,1711174218135
6834430,不妄青衣123,老师讲的好,0,5.0,1711167776404
6835408,BIAMEk12109848577579623678,老师非常好,0,5.0,1711165236418
6836427,学员3589ykt76839433619481513,老师很耐心，很温柔。讲课用心。,0,5.0,1711162973383
6831425,毛毛k1229061717879281340,老师讲课很细心，说的很容易懂，讲的很好,0,5.0,1711160940626
6837408,Jayk12109848582318619659,老师非常好，上课很有激情,0,5.0,1711160881277
6832406,wj又叫乌鸡,老师讲的超级好，通俗易懂，听着很上头,0,5.0,1711160647161
6834417,lalalapyx,孩子很喜欢,0,5.0,1711160602972
6832404,陷入沉思k12109848614673291898,老师讲得很好,0,5.0,1711160478890
6836420,呃.zZ,这门课让我对Python的兴趣大大提升，原来编程并不是那么枯燥！！现在遇到问题动不动就想着能不能写个程序来解决，哈哈,0,5.0,1711160183540
6837404,kjxk1296431954628465870,老师非常好,0,5.0,1711159869647
6834412,-_-__---,课程内容非常不错,0,5.0,1711159605294
6835397,泰丑,非常好的课程,0,5.0,1711159559263
6833410,泥捏的脑壳,老师很好，教学细致，热心地为学生答疑解惑，,0,5.0,1711159451474
6831420,mooc98509691215522403,很棒的课程，而且很有趣。,0,5.0,1711159283801
6833408,难渡、k1223961152569684470,课程设计合理，知识点条理清晰，老师的教学方法非常有效，帮助我更好地掌握了知识。老师非常有耐心，总是不厌其烦地解答学生的问题，让我对学习更有信心。老师的教学经验丰富，能够将复杂的问题简单化，让我在学习中少走了很多弯路。课程内容与实际应用紧密结合，让我学到了很多实用的技能和知识。,0,5.0,1711159281991
6835396,k1229061710699821035,老师讲的非常清楚，非常好，通俗易懂,0,5.0,1711159277493
6836419,鬼才郭奉孝k1229061855058051418,老师讲课认真仔细，非常负责,0,5.0,1711159189567
6832400,陈江k1296432007462911863,老师讲课讲的太好了,0,5.0,1711159186769
6833407,mooc29642236133907481,好好好好好,0,5.0,1711159186656
6833406,欧阳豪强,上课时老师和学生一直处在合作交流的氛围中，解惑答疑，同学在亲身体验和探索中解决问题，理解和掌握基本的知识，技能和方法，相较于其他课程，更为轻松有趣,0,5.0,1711159182895
6833405,我是蔡良全,老师讲的很好，使我茅塞顿开,0,5.0,1711159164687
6835395,谭旭绅,老师说的非常细心，负责任，耐心的给我们讲导，教会我们很多,0,5.0,1711159159652
6837402,曹昭栋,老师讲课认真仔细，通熟易懂，非常有耐心,0,5.0,1711159033798
6832398,sleep。。。,很好的课程，老师认真负责,0,5.0,1711159018796
6832397,夏沫～浅唱,老师讲的好,0,5.0,1711158978800
6833403,肆无忌惮k1233945994604964051,老师很好，讲课通俗易懂，内容丰富。,0,5.0,1711158965544
6832396,一叶知秋k1229061858239671260,老师讲的很好，很有用,0,5.0,1711158953291
6837401,小昂同学k1296431858402550562,课程很有趣 老师上课人也很好,0,5.0,1711158923719
6831418,学员4cc8kada88322855501119343,"
老师带我们在知识的海洋遨游",0,5.0,1711158895449
6834407,Lemon눈,老师的课程通俗易懂，生动有趣,0,5.0,1711158875903
6835393,全昌旺,大学里的教学方式也非常的友好，既可以线上学习，也可以线下学习。线上学习可以自由的安排时间，而线下学习可以让我更好的与老师交流。,0,5.0,1711158824423
6836417,ykt75270902400954297,老师讲的特别好，很容易理解,0,5.0,1711158784180
6836416,You  are  my  grandson!,老师讲的很全面,0,5.0,1711158771912
6831417,mooc102232227851513811,老师讲课非常认真，而且条理很清晰。,0,5.0,1711158722257
6837396,mooc29062017975707108,大学里的教学方式也非常友好，既可以线上学习，也可以线下学习。线上学习可以让我更自由地安排时间，而线下学习则可以让我更好地与老师和同学交流,0,5.0,1711158687893
6831416,mooc29069865956952291,老师讲课很好细致有耐心,0,5.0,1711158687149
6836415,mooc65604140854262625,老师教的更很好,0,5.0,1711158680409
6833402,kada78283630395699930,非常好，学到了,0,5.0,1711158672689
6833401,mooc王亮mooc,"
 
1. 老师的课程内容丰富，讲解清晰易懂，让我受益匪浅。
2. 老师授课生动有趣，能够激发学生的学习兴趣，让学习变得更加轻松愉快。
3. 课程设计合理，知识点条理清晰，老师的教学方法非常有效，帮助我更好地掌握了知识。
4. 老师非常有耐心，总是不厌其烦地解答学生的问题，让我对学习更有信心。
5. 老师的教学经验丰富，能够将复杂的问题简单化，让我在学习中少走了很多弯路。
6. 课程内容与实际应用紧密结合，让我学到了很多实用的技能和知识。",0,5.0,1711158658091
6837395,暖心向阳k1297395434155025891,老师讲的很好，每个知识点都讲得很透彻，作为新手，感觉很清晰，特别是案例是一个完整的案例贯穿整个知识路线，比其他老师知识蜻蜓点水式的讲解好的不是一点半点，给老师点赞。,0,5.0,1711158625498
6836414,一把小邓子ddd,非常喜欢这门课让我印象深刻,0,5.0,1711158600383
6836413,尘香k1229061756739850061,"
老师上课很认真负责，会与同学沟通交流，是个很好的老师",0,5.0,1711158554378
6831415,mooc96431902443134701,老师上课非常认真负责,0,5.0,1711158547447
6834406,Rꫀꪑꫀꪑ᥇ꫀr123,老师讲得很好，很优秀,0,5.0,1711158496787
6833400,HHFk1229061728898186526,老师教课很好,0,5.0,1711158487809
6837394,Retracek1229062259963517176,含金量比较高，可以从里面学到不少东西。,0,5.0,1711158475244
6831414,mooc84309656220324410,这不比崩坏星穹铁道好玩,0,5.0,1711158403893
6833399,mooc94298023530991087,对于Python了解有很好的帮助，课程节奏循序渐进，内容通俗易懂，好评,0,5.0,1711158374970
6835391,mooc65597615024148459,讲课很细致，老师有耐心,0,5.0,1711158361059
6835390,曾渊垚,老师讲的很好,0,5.0,1711158269371
6835389,甘之如饴k1297585528607310023,教学重难点突出，板书条理清晰。教学步骤设计合理，由浅入深，循序渐进。教师基本功扎实，知识讲解准确，教学设计合理，始终以学生为主体，自主学习，小组交流讨论，上台交流展示等形式，师生配合默契，取得了较好的学习效果。教师教态自然，语调亲切，并不断鼓励学生，充分发挥学生的主体作用。使学生在和谐融洽的课堂氛围中学习，推进了知识的掌握和智力的发展，达到了良好的教学效果。,0,5.0,1711158163342
6837393,踏浪前行k1259266768296023730,老师利用情境引导学生学习新知，学生的学习兴趣被充分激起，有许多地方值得学习。而且整堂课思路清晰，环节紧凑，重难点突出，设计合理。,0,5.0,1711158124542
6836411,邓雄瑞,老师讲的十分生动，同时做了示范，让同学们操作。,0,5.0,1711158097733
6838395,mooc96440095230479412,牛！大神一个！我佩服的五体投地,0,5.0,1711158077062
6834403,机械吴镇森,老师讲的很好，很负责,0,5.0,1711158072276
6835387,tsukik1297396509531903483,这位老师以严谨的学术态度和激情洋溢的教学风格赢得了学生们的尊敬与喜爱。他总是能将复杂的知识点以简洁明了的方式阐述清楚，使学生们能够轻松掌握。,0,5.0,1711157976531
6831409,阳光下的影k1229070237572602048,很好的一门课,0,5.0,1711157815110
6834402,逆天而行k1229061748046621384,非常好，老师讲的非常清楚,0,5.0,1711157777029
6822523,李一彤医卓04班,感觉学到了很多关于数据采集和可视化的知识,0,5.0,1710727693160
6818566,数控2001杨宇涛,老师十分善解人意，课程十分优秀,0,5.0,1710721444345
6819525,mooc138586917097968206,课程十分优秀,0,5.0,1710721389530
6816499,追枫的少年xz,还可以，蛮有趣，课程活跃，老师认真负责，,0,5.0,1710693026845
6814538,木头k1211125937533374822,课件内容非常详细老师讲的非常好,0,5.0,1710685886507
6816488,罗江琴,课程内容新颖，实用性很强，可以提高同学们的动手能力！,0,5.0,1710685752273
6818535,刘蔚泽,非常好的课程,0,5.0,1710683305918
6820483,学员90d8kada48214335976870861,老师说的很好!课程很精彩!,0,5.0,1710682015186
6816459,微信用户k1211648514975378776,整个课程的结构设计得非常合理，每个模块都有清晰的目标和详细的步骤指导。这种结构化的教学方式使得即便是像我这样的初学者也能够轻松跟上进度，并在每个环节中获得成就感，授课老师拥有深厚的专业背景和丰富的教学经验。在遇到难题时，老师总是能耐心地解答，并且提供多种解题思路，这对于培养我们独立解决问题的能力大有裨益，课程配套的学习社群非常活跃，里面有许多同样热爱数据科学的伙伴。我们可以互相交流学习心得，分享资源，这大大扩展了我的视野，也增强了学习的动力。,0,5.0,1710678788543
6814510,776583457,"《Python数据爬取与可视化》是一门非常实用的在线课程，它深入讲解了使用Python进行网络数据爬取和数据可视化的核心技术。课程内容丰富，结构清晰，涵盖了从基础的网络知识到高级的数据解析技术，再到数据可视化的整个流程。通过本课程的学习，我能够掌握如何高效地获取网络上的数据，并将这些数据转化为直观的图表和报告。
课程采用了混合教学方式，结合了自学教材、在线视频讲座和互动讨论。讲师对于复杂概念的解释非常清晰，能够引导学生逐步深入理解。在线讨论区活跃，讲师和其他学生都很乐于帮助解答问题。",0,5.0,1710678402772
6818511,mooc36995766813293140,对查找资料有帮助,0,5.0,1710678115321
6815480,学员f468kada31714076953479300,老师讲解的非常详细，上课时非常有活跃,0,5.0,1710677877996
6819460,大野狼mooc11583370484842,这门课程的质量非常高，老师讲得非常透彻，让我对所学内容有了更加全面深入的了解。,0,5.0,1710677794194
6816451,机电2033王洪武,非常非常好,0,5.0,1710677787317
6818504,1234ly,课程内容丰富，讲解详细,0,5.0,1710677750925
6819459,提拉儿米苏,上课生动形象有趣，老师讲解十分清晰，对每个同学都会指导到，保证每个同学都可以学到知识,0,5.0,1710677711260
6822450,23张昌民,课程十分有趣,0,5.0,1710677540146
6818502,mooc174130982214932883,通过python学会了如何寻址，爬取网页数据。感受到网络的奇妙！,0,5.0,1710677216526
6821467,罗江琴,跟着老师编代码，感觉超级好！,0,5.0,1710676962095
6809978,mooc96271294368946644,让我感受到了计算机的神奇和魅力，也让我有了一些关于Python知识的了解,0,5.0,1710469396465
6805082,明勿晓东,学到了很多东西，大数据爬虫获取免费小说，词云等,0,5.0,1710469350847
6806992,恶魔少爷梦幻,相当奈斯，老师讲话风趣幽默，上课很有特色,0,5.0,1710469350275
6810956,段本超,这个课程很有用，学会了在网上如何爬取数据并进行处理，给生活带来了很大的便利，以后在网上找资料就再也不用因为无法下载困扰了。,0,5.0,1710469290510
6807988,mooc10532164636458836,让我学会了很多东西，老师讲课十分清晰，课堂气氛也很愉悦，让我又掌握了一项技术,0,5.0,1710469287224
6806085,08066,该课程非常好,0,5.0,1710469254813
6806990,CBAaa,python数据爬取与可视化这门门课让我学会很多实用的技巧，我们可以用python爬取一些数据,0,5.0,1710469233790
6806083,mooc173321751574046964,老师教的干货很多，教的很仔细很有耐心感觉学到很多,0,5.0,1710469213480
6807987,mooc10623470723818182,老师很漂亮，教的也很好，很喜欢老师的这门课。,0,5.0,1710469182910
6809977,mooc65413901942761770,非常喜欢！,0,5.0,1710469172131
6809976,accompanyk1291429345848201453,老师教的很好，为我未来的就业作出了巨大提升，up！up！up！,0,5.0,1710469169750
6808937,mooc28939987546394918,让我大概入门了python这门课，学到了很多很广泛很有用的知识。让我对计算机产生了浓厚的兴趣,0,5.0,1710469139600
6811897,mooc10711544100052126,课程很有效，效率也很高,0,5.0,1710469130915
6811896,学员8169ykt79608740044686578,学到了很多新的知识，老师上课很好，对自己有很大的帮助,0,5.0,1710469110305
6809975,孰明灯三千,真的非常感谢老师可以给机会叫我们这么多东西，真的对我们收集和处理数据非常有用。,0,5.0,1710469106057
6809974,栩①ɑː,十分的实用,0,5.0,1710469095384
6806081,mooc28940022975587108,李老师通过对课程的独到深入的讲解，达到了很好的教学效果，能结合多种教学手段，使学生对知识的掌握更深刻。教学内容重点突出，教学目的十分明确，教师具有极高的专业技能。 授课方式新颖别致，激起同学们的兴趣，老师很注重互动，课堂学习氛围轻松愉快，真正达到了教学的目的要求。,0,5.0,1710469082755
6810955,星梦殇雨,学习了很多有关爬虫的知识，认识到了数据的重要性。老师的课程很有趣,0,5.0,1710469081959
6808936,小保底必歪真君,一薄昏，学到了很多，但是因为本人愚钝，还要继续消化消化知识。,0,5.0,1710469081238
6805081,k12102123350455804511,老师讲得很生动容易理解，内容实用，很喜欢这门课，也很喜欢老师的教学。,0,5.0,1710469078683
6809973,kada97002835809450374,老师讲课准备充分，干货满满。,0,5.0,1710469073574
6807984,岩穴·山水,干货满满，老师讲的简介明了，通俗易懂,0,5.0,1710469067173
6809972,周程鑫,非常好，特别有用,0,5.0,1710469065022
6805079,此号已无k1299115126403999419,老师非常好，很棒的课程！！！,0,5.0,1710469047841
6809971,学员鲸海风吹,很好，我觉得很有用,0,5.0,1710469029930
6811895,mooc96310211097271943,学完爬虫很多地方都能用上，实用。,0,5.0,1710469028141
6809970,mooc109726909391173194,好好好好好好好,0,5.0,1710469024589
6806080,mooc28878438488962884,老师讲课非常通俗易懂，清晰明白，学习内容也非常有用，感谢老师,0,5.0,1710469001433
6806079,mooc65475397973545483,老师讲课很细心，比较认真负责，上课幽默风趣，别具一格,0,5.0,1710468997869
6805078,mooc10530631581279879,不错，可以学习到很多东西，很有趣,0,5.0,1710468979928
6805077,FIVEykt103782294722551839,这真是一门非常不错的爬虫入门课程，课程老师讲解生动有趣而且肥肠详细，成功提起我深入了解爬虫的兴趣，非常推荐大家都来学习！,0,5.0,1710468976860
6805076,mooc28878601485230508,老师讲课逻辑清晰，干货满满。,0,5.0,1710468964876
6805075,SKY1111112,爬虫太有用了，而且非常有趣，感谢李老师让我了解爬虫。,0,5.0,1710468957705
6810953,廖述坷,感觉还是蛮有趣的,0,5.0,1710468957385
6806078,陈子豪kada11965042511658619,学了好多有用的东西，可以丰富自己的知识储备,0,5.0,1710468942371
6806077,mooc10532162992383765,老师讲的十分实用，让我学到了很多有用的知识,0,5.0,1710468935731
6805074,彭昱铮,老师讲的非常详细，教学风格有趣，非常值得学习，从中我学习到了不少爬虫知识,0,5.0,1710468932630
6805073,慕𝖄𝕵𝖄名,老师讲的非常细腻，在课程中学到了很多关于爬虫的知识，十分推荐。,0,5.0,1710468928578
6806987,k121518134568338,Python爬取文章功能强大，代码简洁易读。感谢老师的教学，让我轻松掌握这一技能，对数据处理更加得心应手。,0,5.0,1710468901862
6807983,库拉mooc28870616700857983,这个课对于初学者来说真的非常的合适，里面的内容特别详细，很好！,0,5.0,1710468898581
6806076,mooc吹风,收货满满，学到的特别有用。老师也特别耐心，讲课生动形象非常有趣,0,5.0,1710468898405
6807982,mooc10530595819063794,老师和蔼可亲，课程有趣实用（*＾3＾）/～☆,0,5.0,1710468884442
6806986,mooc65413874916301045,老师讲得实在是太好了，讲课生动，让我收获非常大，太喜欢这个老师了！,0,5.0,1710468867863
6811892,NIG123,课好，老师好，大家都实实在在的学到了东西，很喜欢,0,5.0,1710468863597
6807981,江州青衫君,教的很详细也很有趣，老师特别友好,0,5.0,1710468846623
6808933,mooc9624,老师讲得很好，上课很有趣。,0,5.0,1710468828856
6807979,学员e7a9kada88391287048473518,内容非常丰富多彩,0,5.0,1710468800869
6805072,ʸO華,非常好的课,0,5.0,1710468798628
6807978,mooc10705337589174182,好好好好好好,0,5.0,1710468792571
6807977,mooc10530509499489343,内容细致入微，很好理解,0,5.0,1710468787376
6805029,本23医类03班27号唐婧涵,陈老师讲课非常认真负责，有不懂的、错误的地方她会在课上帮我们一个个指出修改，老师讲课也非常生动有趣，极大的激发了我对于编程学习的兴趣。,0,5.0,1710418970977
6810908,本23医类03班27号唐婧涵,陈老师讲课非常认真负责，有不懂的、错误的地方她会在课上帮我们一个个指出修改，老师讲课也非常生动有趣，极大的激发了我对于编程学习的兴趣。,0,5.0,1710418970936
6809902,mooc12406586227203187,非常有意义，真的对我很有帮助。,0,5.0,1710408123343
6804996,23级医类02班饶大俊20230020203,老师讲的很详细，理解的很容易,0,5.0,1710407919097
6809900,野生泡面,老师讲得很详细，答疑很快也很有耐心,0,5.0,1710407892771
6809899,♬k12174022682081640004,老师讲的好,0,5.0,1710407885881
6806007,mooc11234697654869386,老师教的非常详细，有耐心。我遇到了不能解决的问题，也可以及时与老师讨论，从Python教程里我体会到了之前没有过的特殊体验。,0,5.0,1710407885638
6807904,菩小提先生,可以一起进步太棒了,0,5.0,1710407874832
6806006,不清楚呢k12174020729746798193,太好了，非常易懂的视频,0,5.0,1710407852727
6811806,mooc13675803158727025,6666666,0,5.0,1710407841536
6804995,lw5552211,老师温柔又体贴让我如沐春风，yyds，讲的也很仔细，通俗易懂。,0,5.0,1710407823220
6808852,mooc174022953258356732,无论是那些深入浅出的讲解，还是那些生动有趣的案例，都让人为之倾倒。它让我们不仅学到了知识，更让我们感受到了学习的乐趣。,0,5.0,1710407815334
6806005,本23医类2班9号汤嘉陈,作为非计算机专业的学生，我从这个里面获得了很多有用的东西，对我的启发很大，五星好评课！！！,0,5.0,1710407813917
6804994,mooc10722901400393503,老师讲的很好，每个知识点都讲得很透彻，案例贯穿整个知识路线,0,5.0,1710407813519
6804993,雨k12174023587424950928,"你的网课内容非常全面，深入浅出地讲解了复杂的概念，让我受益匪浅。你的教学方法真的很有创意，通过生动的实例和互动环节，让学习过程变得既有趣又高效。网课的技术运用非常专业，视频和音频质量极佳，让我感觉就像在现场一样。
课程的结构安排得非常好，每个章节都紧密相连，让我能够循序渐进地学习。你对学生的疑问总是耐心解答，及时的反馈让我感到非常受支持。你的课程让我对这个话题产生了浓厚的兴趣，我迫不及待想要探索更多。课程的个性化设置让我能够根据自己的进度和理解能力来学习，这对我来说非常有帮助",0,5.0,1710407811183
6807903,mooc11229846093338302,老师讲解很细致特别容易上手，有不懂的问老师，老师也是及时讲解回复,0,5.0,1710407796023
6811805,Cafunek1211588292623661261,老师们讲的真好，学习Python爬取这门课程还是挺有意思的，学习了这门技术日常生活中不仅可以更好的掌握玩转计算机，还可以给平凡枯燥的生活带来乐趣，五星好评！,0,5.0,1710407795435
